Vbs,	Vgs,	Vds,	Ids
-2.00000000,4.50000000,1.30000000,0.00427465
-2.00000000,4.50000000,1.40000000,0.00450737
-2.00000000,4.50000000,1.50000000,0.00472516
-2.00000000,4.50000000,1.60000000,0.00492750
-2.00000000,4.50000000,1.70000000,0.00511349
-2.00000000,4.50000000,1.80000000,0.00528495
-2.00000000,4.50000000,1.90000000,0.00544137
-2.00000000,4.50000000,2.00000000,0.00558283
-2.00000000,4.50000000,2.10000000,0.00570965
-2.00000000,4.50000000,2.20000000,0.00582225
-2.00000000,4.50000000,2.30000000,0.00592070
-2.00000000,4.50000000,2.40000000,0.00600685
-2.00000000,4.50000000,2.50000000,0.00608082
-2.00000000,4.50000000,2.60000000,0.00614361
-2.00000000,4.50000000,2.70000000,0.00619637
-2.00000000,4.50000000,2.80000000,0.00624026
-2.00000000,4.50000000,2.90000000,0.00627656
-2.00000000,4.50000000,3.00000000,0.00630697
-2.00000000,4.50000000,3.10000000,0.00633249
-2.00000000,4.50000000,3.20000000,0.00635429
-2.00000000,4.50000000,3.30000000,0.00637332
-2.00000000,4.50000000,3.40000000,0.00639004
-2.00000000,4.50000000,3.50000000,0.00640530
-2.00000000,4.50000000,3.60000000,0.00641926
-2.00000000,4.50000000,3.70000000,0.00643219
-2.00000000,4.50000000,3.80000000,0.00644442
-2.00000000,4.50000000,3.90000000,0.00645573
-2.00000000,4.50000000,4.00000000,0.00646647
-2.00000000,4.50000000,4.10000000,0.00647687
-2.00000000,4.50000000,4.20000000,0.00648672
-2.00000000,4.50000000,4.30000000,0.00649610
-2.00000000,4.50000000,4.40000000,0.00650525
-2.00000000,4.50000000,4.50000000,0.00651385
-2.00000000,4.50000000,4.60000000,0.00652230
-2.00000000,4.50000000,4.70000000,0.00653050
-2.00000000,4.50000000,4.80000000,0.00653844
-2.00000000,4.50000000,4.90000000,0.00654613
-2.00000000,4.50000000,5.00000000,0.00655347
-2.00000000,4.60000000,0.00000000,-0.00000060
-2.00000000,4.60000000,0.10000000,0.00040553
-2.00000000,4.60000000,0.20000000,0.00080264
-2.00000000,4.60000000,0.30000000,0.00118997
-2.00000000,4.60000000,0.40000000,0.00156672
-2.00000000,4.60000000,0.50000000,0.00193026
-2.00000000,4.60000000,0.60000000,0.00228411
-2.00000000,4.60000000,0.70000000,0.00262525
-2.00000000,4.60000000,0.80000000,0.00295343
-2.00000000,4.60000000,0.90000000,0.00326818
-2.00000000,4.60000000,1.00000000,0.00356900
-2.00000000,4.60000000,1.10000000,0.00385442
-2.00000000,4.60000000,1.20000000,0.00412645
-2.00000000,4.60000000,1.30000000,0.00438365
-2.00000000,4.60000000,1.40000000,0.00462573
-2.00000000,4.60000000,1.50000000,0.00485262
-2.00000000,4.60000000,1.60000000,0.00506427
-2.00000000,4.60000000,1.70000000,0.00525940
-2.00000000,4.60000000,1.80000000,0.00544018
-2.00000000,4.60000000,1.90000000,0.00560574
-2.00000000,4.60000000,2.00000000,0.00575640
-2.00000000,4.60000000,2.10000000,0.00589218
-2.00000000,4.60000000,2.20000000,0.00601348
-2.00000000,4.60000000,2.30000000,0.00612047
-2.00000000,4.60000000,2.40000000,0.00621478
-2.00000000,4.60000000,2.50000000,0.00629651
-2.00000000,4.60000000,2.60000000,0.00636663
-2.00000000,4.60000000,2.70000000,0.00642600
-2.00000000,4.60000000,2.80000000,0.00647585
-2.00000000,4.60000000,2.90000000,0.00651709
-2.00000000,4.60000000,3.00000000,0.00655178
-2.00000000,4.60000000,3.10000000,0.00658075
-2.00000000,4.60000000,3.20000000,0.00660528
-2.00000000,4.60000000,3.30000000,0.00662640
-2.00000000,4.60000000,3.40000000,0.00664477
-2.00000000,4.60000000,3.50000000,0.00666125
-2.00000000,4.60000000,3.60000000,0.00667620
-2.00000000,4.60000000,3.70000000,0.00669003
-2.00000000,4.60000000,3.80000000,0.00670285
-2.00000000,4.60000000,3.90000000,0.00671484
-2.00000000,4.60000000,4.00000000,0.00672604
-2.00000000,4.60000000,4.10000000,0.00673681
-2.00000000,4.60000000,4.20000000,0.00674701
-2.00000000,4.60000000,4.30000000,0.00675679
-2.00000000,4.60000000,4.40000000,0.00676610
-2.00000000,4.60000000,4.50000000,0.00677508
-2.00000000,4.60000000,4.60000000,0.00678367
-2.00000000,4.60000000,4.70000000,0.00679201
-2.00000000,4.60000000,4.80000000,0.00680005
-2.00000000,4.60000000,4.90000000,0.00680785
-2.00000000,4.60000000,5.00000000,0.00681538
-2.00000000,4.70000000,0.00000000,-0.00000051
-2.00000000,4.70000000,0.10000000,0.00041289
-2.00000000,4.70000000,0.20000000,0.00081760
-2.00000000,4.70000000,0.30000000,0.00121262
-2.00000000,4.70000000,0.40000000,0.00159720
-2.00000000,4.70000000,0.50000000,0.00196881
-2.00000000,4.70000000,0.60000000,0.00233078
-2.00000000,4.70000000,0.70000000,0.00268032
-2.00000000,4.70000000,0.80000000,0.00301687
-2.00000000,4.70000000,0.90000000,0.00334021
-2.00000000,4.70000000,1.00000000,0.00364976
-2.00000000,4.70000000,1.10000000,0.00394395
-2.00000000,4.70000000,1.20000000,0.00422485
-2.00000000,4.70000000,1.30000000,0.00449112
-2.00000000,4.70000000,1.40000000,0.00474221
-2.00000000,4.70000000,1.50000000,0.00497831
-2.00000000,4.70000000,1.60000000,0.00519906
-2.00000000,4.70000000,1.70000000,0.00540336
-2.00000000,4.70000000,1.80000000,0.00559336
-2.00000000,4.70000000,1.90000000,0.00576803
-2.00000000,4.70000000,2.00000000,0.00592764
-2.00000000,4.70000000,2.10000000,0.00607245
-2.00000000,4.70000000,2.20000000,0.00620262
-2.00000000,4.70000000,2.30000000,0.00631822
-2.00000000,4.70000000,2.40000000,0.00642073
-2.00000000,4.70000000,2.50000000,0.00651053
-2.00000000,4.70000000,2.60000000,0.00658814
-2.00000000,4.70000000,2.70000000,0.00665450
-2.00000000,4.70000000,2.80000000,0.00671051
-2.00000000,4.70000000,2.90000000,0.00675738
-2.00000000,4.70000000,3.00000000,0.00679677
-2.00000000,4.70000000,3.10000000,0.00682956
-2.00000000,4.70000000,3.20000000,0.00685737
-2.00000000,4.70000000,3.30000000,0.00688082
-2.00000000,4.70000000,3.40000000,0.00690121
-2.00000000,4.70000000,3.50000000,0.00691923
-2.00000000,4.70000000,3.60000000,0.00693536
-2.00000000,4.70000000,3.70000000,0.00695007
-2.00000000,4.70000000,3.80000000,0.00696357
-2.00000000,4.70000000,3.90000000,0.00697627
-2.00000000,4.70000000,4.00000000,0.00698810
-2.00000000,4.70000000,4.10000000,0.00699932
-2.00000000,4.70000000,4.20000000,0.00700985
-2.00000000,4.70000000,4.30000000,0.00701998
-2.00000000,4.70000000,4.40000000,0.00702955
-2.00000000,4.70000000,4.50000000,0.00703899
-2.00000000,4.70000000,4.60000000,0.00704779
-2.00000000,4.70000000,4.70000000,0.00705628
-2.00000000,4.70000000,4.80000000,0.00706443
-2.00000000,4.70000000,4.90000000,0.00707253
-2.00000000,4.70000000,5.00000000,0.00708011
-2.00000000,4.80000000,0.00000000,-0.00000060
-2.00000000,4.80000000,0.10000000,0.00042006
-2.00000000,4.80000000,0.20000000,0.00083227
-2.00000000,4.80000000,0.30000000,0.00123475
-2.00000000,4.80000000,0.40000000,0.00162715
-2.00000000,4.80000000,0.50000000,0.00200657
-2.00000000,4.80000000,0.60000000,0.00237662
-2.00000000,4.80000000,0.70000000,0.00273440
-2.00000000,4.80000000,0.80000000,0.00307929
-2.00000000,4.80000000,0.90000000,0.00341100
-2.00000000,4.80000000,1.00000000,0.00372909
-2.00000000,4.80000000,1.10000000,0.00403182
-2.00000000,4.80000000,1.20000000,0.00432163
-2.00000000,4.80000000,1.30000000,0.00459669
-2.00000000,4.80000000,1.40000000,0.00485667
-2.00000000,4.80000000,1.50000000,0.00510173
-2.00000000,4.80000000,1.60000000,0.00533144
-2.00000000,4.80000000,1.70000000,0.00554476
-2.00000000,4.80000000,1.80000000,0.00574388
-2.00000000,4.80000000,1.90000000,0.00592756
-2.00000000,4.80000000,2.00000000,0.00609619
-2.00000000,4.80000000,2.10000000,0.00624985
-2.00000000,4.80000000,2.20000000,0.00638880
-2.00000000,4.80000000,2.30000000,0.00651291
-2.00000000,4.80000000,2.40000000,0.00662383
-2.00000000,4.80000000,2.50000000,0.00672161
-2.00000000,4.80000000,2.60000000,0.00680675
-2.00000000,4.80000000,2.70000000,0.00688037
-2.00000000,4.80000000,2.80000000,0.00694308
-2.00000000,4.80000000,2.90000000,0.00699574
-2.00000000,4.80000000,3.00000000,0.00704029
-2.00000000,4.80000000,3.10000000,0.00707750
-2.00000000,4.80000000,3.20000000,0.00710877
-2.00000000,4.80000000,3.30000000,0.00713521
-2.00000000,4.80000000,3.40000000,0.00715784
-2.00000000,4.80000000,3.50000000,0.00717760
-2.00000000,4.80000000,3.60000000,0.00719510
-2.00000000,4.80000000,3.70000000,0.00721093
-2.00000000,4.80000000,3.80000000,0.00722525
-2.00000000,4.80000000,3.90000000,0.00723865
-2.00000000,4.80000000,4.00000000,0.00725107
-2.00000000,4.80000000,4.10000000,0.00726283
-2.00000000,4.80000000,4.20000000,0.00727393
-2.00000000,4.80000000,4.30000000,0.00728442
-2.00000000,4.80000000,4.40000000,0.00729431
-2.00000000,4.80000000,4.50000000,0.00730384
-2.00000000,4.80000000,4.60000000,0.00731299
-2.00000000,4.80000000,4.70000000,0.00732160
-2.00000000,4.80000000,4.80000000,0.00733006
-2.00000000,4.80000000,4.90000000,0.00733817
-2.00000000,4.80000000,5.00000000,0.00734609
-2.00000000,4.90000000,0.00000000,-0.00000056
-2.00000000,4.90000000,0.10000000,0.00042721
-2.00000000,4.90000000,0.20000000,0.00084661
-2.00000000,4.90000000,0.30000000,0.00125659
-2.00000000,4.90000000,0.40000000,0.00165651
-2.00000000,4.90000000,0.50000000,0.00204366
-2.00000000,4.90000000,0.60000000,0.00242163
-2.00000000,4.90000000,0.70000000,0.00278735
-2.00000000,4.90000000,0.80000000,0.00314037
-2.00000000,4.90000000,0.90000000,0.00348036
-2.00000000,4.90000000,1.00000000,0.00380685
-2.00000000,4.90000000,1.10000000,0.00411808
-2.00000000,4.90000000,1.20000000,0.00441652
-2.00000000,4.90000000,1.30000000,0.00470024
-2.00000000,4.90000000,1.40000000,0.00496918
-2.00000000,4.90000000,1.50000000,0.00522296
-2.00000000,4.90000000,1.60000000,0.00546152
-2.00000000,4.90000000,1.70000000,0.00568376
-2.00000000,4.90000000,1.80000000,0.00589169
-2.00000000,4.90000000,1.90000000,0.00608438
-2.00000000,4.90000000,2.00000000,0.00626198
-2.00000000,4.90000000,2.10000000,0.00642433
-2.00000000,4.90000000,2.20000000,0.00657185
-2.00000000,4.90000000,2.30000000,0.00670447
-2.00000000,4.90000000,2.40000000,0.00682378
-2.00000000,4.90000000,2.50000000,0.00692960
-2.00000000,4.90000000,2.60000000,0.00702257
-2.00000000,4.90000000,2.70000000,0.00710337
-2.00000000,4.90000000,2.80000000,0.00717294
-2.00000000,4.90000000,2.90000000,0.00723193
-2.00000000,4.90000000,3.00000000,0.00728202
-2.00000000,4.90000000,3.10000000,0.00732406
-2.00000000,4.90000000,3.20000000,0.00735938
-2.00000000,4.90000000,3.30000000,0.00738903
-2.00000000,4.90000000,3.40000000,0.00741425
-2.00000000,4.90000000,3.50000000,0.00743618
-2.00000000,4.90000000,3.60000000,0.00745519
-2.00000000,4.90000000,3.70000000,0.00747232
-2.00000000,4.90000000,3.80000000,0.00748769
-2.00000000,4.90000000,3.90000000,0.00750184
-2.00000000,4.90000000,4.00000000,0.00751498
-2.00000000,4.90000000,4.10000000,0.00752726
-2.00000000,4.90000000,4.20000000,0.00753879
-2.00000000,4.90000000,4.30000000,0.00754956
-2.00000000,4.90000000,4.40000000,0.00755991
-2.00000000,4.90000000,4.50000000,0.00756984
-2.00000000,4.90000000,4.60000000,0.00757912
-2.00000000,4.90000000,4.70000000,0.00758806
-2.00000000,4.90000000,4.80000000,0.00759660
-2.00000000,4.90000000,4.90000000,0.00760488
-2.00000000,4.90000000,5.00000000,0.00761288
-2.00000000,5.00000000,0.00000000,-0.00000066
-2.00000000,5.00000000,0.10000000,0.00043411
-2.00000000,5.00000000,0.20000000,0.00086060
-2.00000000,5.00000000,0.30000000,0.00127793
-2.00000000,5.00000000,0.40000000,0.00168535
-2.00000000,5.00000000,0.50000000,0.00208001
-2.00000000,5.00000000,0.60000000,0.00246568
-2.00000000,5.00000000,0.70000000,0.00283927
-2.00000000,5.00000000,0.80000000,0.00320041
-2.00000000,5.00000000,0.90000000,0.00354856
-2.00000000,5.00000000,1.00000000,0.00388331
-2.00000000,5.00000000,1.10000000,0.00420284
-2.00000000,5.00000000,1.20000000,0.00450965
-2.00000000,5.00000000,1.30000000,0.00480197
-2.00000000,5.00000000,1.40000000,0.00507942
-2.00000000,5.00000000,1.50000000,0.00534197
-2.00000000,5.00000000,1.60000000,0.00558945
-2.00000000,5.00000000,1.70000000,0.00582029
-2.00000000,5.00000000,1.80000000,0.00603707
-2.00000000,5.00000000,1.90000000,0.00623855
-2.00000000,5.00000000,2.00000000,0.00642473
-2.00000000,5.00000000,2.10000000,0.00659595
-2.00000000,5.00000000,2.20000000,0.00675206
-2.00000000,5.00000000,2.30000000,0.00689323
-2.00000000,5.00000000,2.40000000,0.00702090
-2.00000000,5.00000000,2.50000000,0.00713477
-2.00000000,5.00000000,2.60000000,0.00723546
-2.00000000,5.00000000,2.70000000,0.00732383
-2.00000000,5.00000000,2.80000000,0.00740045
-2.00000000,5.00000000,2.90000000,0.00746581
-2.00000000,5.00000000,3.00000000,0.00752181
-2.00000000,5.00000000,3.10000000,0.00756915
-2.00000000,5.00000000,3.20000000,0.00760878
-2.00000000,5.00000000,3.30000000,0.00764218
-2.00000000,5.00000000,3.40000000,0.00767053
-2.00000000,5.00000000,3.50000000,0.00769465
-2.00000000,5.00000000,3.60000000,0.00771551
-2.00000000,5.00000000,3.70000000,0.00773422
-2.00000000,5.00000000,3.80000000,0.00775079
-2.00000000,5.00000000,3.90000000,0.00776580
-2.00000000,5.00000000,4.00000000,0.00777961
-2.00000000,5.00000000,4.10000000,0.00779250
-2.00000000,5.00000000,4.20000000,0.00780460
-2.00000000,5.00000000,4.30000000,0.00781580
-2.00000000,5.00000000,4.40000000,0.00782646
-2.00000000,5.00000000,4.50000000,0.00783665
-2.00000000,5.00000000,4.60000000,0.00784620
-2.00000000,5.00000000,4.70000000,0.00785545
-2.00000000,5.00000000,4.80000000,0.00786424
-2.00000000,5.00000000,4.90000000,0.00787268
-2.00000000,5.00000000,5.00000000,0.00788078
-1.50000000,0.00000000,0.00000000,0.00000008
-1.50000000,0.00000000,0.10000000,-0.00000002
-1.50000000,0.00000000,0.20000000,-0.00000001
-1.50000000,0.00000000,0.30000000,-0.00000000
-1.50000000,0.00000000,0.40000000,0.00000004
-1.50000000,0.00000000,0.50000000,-0.00000001
-1.50000000,0.00000000,0.60000000,0.00000002
-1.50000000,0.00000000,0.70000000,0.00000001
-1.50000000,0.00000000,0.80000000,-0.00000005
-1.50000000,0.00000000,0.90000000,-0.00000001
-1.50000000,0.00000000,1.00000000,-0.00000002
-1.50000000,0.00000000,1.10000000,0.00000003
-1.50000000,0.00000000,1.20000000,0.00000003
-1.50000000,0.00000000,1.30000000,0.00000004
-1.50000000,0.00000000,1.40000000,0.00000005
-1.50000000,0.00000000,1.50000000,-0.00000006
-1.50000000,0.00000000,1.60000000,0.00000007
-1.50000000,0.00000000,1.70000000,-0.00000001
-1.50000000,0.00000000,1.80000000,-0.00000000
-1.50000000,0.00000000,1.90000000,0.00000001
-1.50000000,0.00000000,2.00000000,0.00000001
-1.50000000,0.00000000,2.10000000,-0.00000002
-1.50000000,0.00000000,2.20000000,0.00000000
-1.50000000,0.00000000,2.30000000,-0.00000002
-1.50000000,0.00000000,2.40000000,-0.00000003
-1.50000000,0.00000000,2.50000000,0.00000002
-1.50000000,0.00000000,2.60000000,0.00000006
-1.50000000,0.00000000,2.70000000,0.00000002
-1.50000000,0.00000000,2.80000000,-0.00000001
-1.50000000,0.00000000,2.90000000,-0.00000002
-1.50000000,0.00000000,3.00000000,-0.00000001
-1.50000000,0.00000000,3.10000000,0.00000004
-1.50000000,0.00000000,3.20000000,0.00000001
-1.50000000,0.00000000,3.30000000,0.00000003
-1.50000000,0.00000000,3.40000000,0.00000005
-1.50000000,0.00000000,3.50000000,-0.00000000
-1.50000000,0.00000000,3.60000000,0.00000002
-1.50000000,0.00000000,3.70000000,0.00000003
-1.50000000,0.00000000,3.80000000,-0.00000002
-1.50000000,0.00000000,3.90000000,0.00000003
-1.50000000,0.00000000,4.00000000,-0.00000003
-1.50000000,0.00000000,4.10000000,0.00000002
-1.50000000,0.00000000,4.20000000,0.00000003
-1.50000000,0.00000000,4.30000000,0.00000000
-1.50000000,0.00000000,4.40000000,0.00000000
-1.50000000,0.00000000,4.50000000,0.00000001
-1.50000000,0.00000000,4.60000000,0.00000001
-1.50000000,0.00000000,4.70000000,0.00000000
-1.50000000,0.00000000,4.80000000,-0.00000001
-1.50000000,0.00000000,4.90000000,-0.00000001
-1.50000000,0.00000000,5.00000000,0.00000005
-1.50000000,0.10000000,0.00000000,-0.00000000
-1.50000000,0.10000000,0.10000000,0.00000002
-1.50000000,0.10000000,0.20000000,0.00000002
-1.50000000,0.10000000,0.30000000,0.00000002
-1.50000000,0.10000000,0.40000000,0.00000010
-1.50000000,0.10000000,0.50000000,0.00000002
-1.50000000,0.10000000,0.60000000,0.00000002
-1.50000000,0.10000000,0.70000000,0.00000004
-1.50000000,0.10000000,0.80000000,-0.00000005
-1.50000000,0.10000000,0.90000000,-0.00000000
-1.50000000,0.10000000,1.00000000,-0.00000002
-1.50000000,0.10000000,1.10000000,0.00000003
-1.50000000,0.10000000,1.20000000,-0.00000001
-1.50000000,0.10000000,1.30000000,-0.00000001
-1.50000000,0.10000000,1.40000000,-0.00000001
-1.50000000,0.10000000,1.50000000,0.00000001
-1.50000000,0.10000000,1.60000000,0.00000001
-1.50000000,0.10000000,1.70000000,0.00000004
-1.50000000,0.10000000,1.80000000,-0.00000003
-1.50000000,0.10000000,1.90000000,0.00000002
-1.50000000,0.10000000,2.00000000,0.00000001
-1.50000000,0.10000000,2.10000000,0.00000002
-1.50000000,0.10000000,2.20000000,-0.00000000
-1.50000000,0.10000000,2.30000000,0.00000003
-1.50000000,0.10000000,2.40000000,0.00000001
-1.50000000,0.10000000,2.50000000,0.00000002
-1.50000000,0.10000000,2.60000000,0.00000001
-1.50000000,0.10000000,2.70000000,0.00000003
-1.50000000,0.10000000,2.80000000,0.00000004
-1.50000000,0.10000000,2.90000000,-0.00000001
-1.50000000,0.10000000,3.00000000,-0.00000001
-1.50000000,0.10000000,3.10000000,0.00000005
-1.50000000,0.10000000,3.20000000,0.00000001
-1.50000000,0.10000000,3.30000000,0.00000003
-1.50000000,0.10000000,3.40000000,-0.00000000
-1.50000000,0.10000000,3.50000000,0.00000003
-1.50000000,0.10000000,3.60000000,0.00000002
-1.50000000,0.10000000,3.70000000,0.00000002
-1.50000000,0.10000000,3.80000000,-0.00000006
-1.50000000,0.10000000,3.90000000,-0.00000007
-1.50000000,0.10000000,4.00000000,0.00000001
-1.50000000,0.10000000,4.10000000,-0.00000003
-1.50000000,0.10000000,4.20000000,-0.00000000
-1.50000000,0.10000000,4.30000000,0.00000000
-1.50000000,0.10000000,4.40000000,0.00000001
-1.50000000,0.10000000,4.50000000,-0.00000000
-1.50000000,0.10000000,4.60000000,-0.00000001
-1.50000000,0.10000000,4.70000000,0.00000001
-1.50000000,0.10000000,4.80000000,0.00000005
-1.50000000,0.10000000,4.90000000,0.00000005
-1.50000000,0.10000000,5.00000000,-0.00000005
-1.50000000,0.20000000,0.00000000,0.00000001
-1.50000000,0.20000000,0.10000000,0.00000002
-1.50000000,0.20000000,0.20000000,-0.00000000
-1.50000000,0.20000000,0.30000000,0.00000004
-1.50000000,0.20000000,0.40000000,-0.00000000
-1.50000000,0.20000000,0.50000000,0.00000000
-1.50000000,0.20000000,0.60000000,-0.00000005
-1.50000000,0.20000000,0.70000000,0.00000001
-1.50000000,0.20000000,0.80000000,0.00000000
-1.50000000,0.20000000,0.90000000,-0.00000001
-1.50000000,0.20000000,1.00000000,0.00000001
-1.50000000,0.20000000,1.10000000,0.00000006
-1.50000000,0.20000000,1.20000000,-0.00000004
-1.50000000,0.20000000,1.30000000,-0.00000004
-1.50000000,0.20000000,1.40000000,0.00000003
-1.50000000,0.20000000,1.50000000,0.00000001
-1.50000000,0.20000000,1.60000000,0.00000000
-1.50000000,0.20000000,1.70000000,-0.00000000
-1.50000000,0.20000000,1.80000000,0.00000000
-1.50000000,0.20000000,1.90000000,-0.00000001
-1.50000000,0.20000000,2.00000000,0.00000004
-1.50000000,0.20000000,2.10000000,0.00000001
-1.50000000,0.20000000,2.20000000,0.00000003
-1.50000000,0.20000000,2.30000000,-0.00000002
-1.50000000,0.20000000,2.40000000,0.00000002
-1.50000000,0.20000000,2.50000000,-0.00000005
-1.50000000,0.20000000,2.60000000,0.00000002
-1.50000000,0.20000000,2.70000000,0.00000004
-1.50000000,0.20000000,2.80000000,-0.00000000
-1.50000000,0.20000000,2.90000000,0.00000001
-1.50000000,0.20000000,3.00000000,0.00000006
-1.50000000,0.20000000,3.10000000,0.00000002
-1.50000000,0.20000000,3.20000000,-0.00000003
-1.50000000,0.20000000,3.30000000,0.00000001
-1.50000000,0.20000000,3.40000000,0.00000004
-1.50000000,0.20000000,3.50000000,-0.00000004
-1.50000000,0.20000000,3.60000000,0.00000000
-1.50000000,0.20000000,3.70000000,0.00000000
-1.50000000,0.20000000,3.80000000,-0.00000001
-1.50000000,0.20000000,3.90000000,-0.00000001
-1.50000000,0.20000000,4.00000000,0.00000000
-1.50000000,0.20000000,4.10000000,0.00000001
-1.50000000,0.20000000,4.20000000,-0.00000002
-1.50000000,0.20000000,4.30000000,-0.00000000
-1.50000000,0.20000000,4.40000000,-0.00000002
-1.50000000,0.20000000,4.50000000,-0.00000002
-1.50000000,0.20000000,4.60000000,-0.00000000
-1.50000000,0.20000000,4.70000000,0.00000002
-1.50000000,0.20000000,4.80000000,0.00000001
-1.50000000,0.20000000,4.90000000,-0.00000001
-1.50000000,0.20000000,5.00000000,0.00000002
-1.50000000,0.30000000,0.00000000,0.00000002
-1.50000000,0.30000000,0.10000000,-0.00000002
-1.50000000,0.30000000,0.20000000,0.00000006
-1.50000000,0.30000000,0.30000000,-0.00000002
-1.50000000,0.30000000,0.40000000,-0.00000003
-1.50000000,0.30000000,0.50000000,-0.00000003
-1.50000000,0.30000000,0.60000000,0.00000003
-1.50000000,0.30000000,0.70000000,0.00000006
-1.50000000,0.30000000,0.80000000,-0.00000004
-1.50000000,0.30000000,0.90000000,-0.00000001
-1.50000000,0.30000000,1.00000000,-0.00000005
-1.50000000,0.30000000,1.10000000,0.00000006
-1.50000000,0.30000000,1.20000000,-0.00000000
-1.50000000,0.30000000,1.30000000,0.00000001
-1.50000000,0.30000000,1.40000000,-0.00000002
-1.50000000,0.30000000,1.50000000,-0.00000001
-1.50000000,0.30000000,1.60000000,0.00000004
-1.50000000,0.30000000,1.70000000,-0.00000003
-1.50000000,0.30000000,1.80000000,-0.00000004
-1.50000000,0.30000000,1.90000000,0.00000002
-1.50000000,0.30000000,2.00000000,0.00000000
-1.50000000,0.30000000,2.10000000,0.00000000
-1.50000000,0.30000000,2.20000000,0.00000002
-1.50000000,0.30000000,2.30000000,-0.00000001
-1.50000000,0.30000000,2.40000000,-0.00000001
-1.50000000,0.30000000,2.50000000,-0.00000000
-1.50000000,0.30000000,2.60000000,0.00000002
-1.50000000,0.30000000,2.70000000,0.00000010
-1.50000000,0.30000000,2.80000000,0.00000006
-1.50000000,0.30000000,2.90000000,-0.00000001
-1.50000000,0.30000000,3.00000000,0.00000007
-1.50000000,0.30000000,3.10000000,0.00000003
-1.50000000,0.30000000,3.20000000,-0.00000003
-1.50000000,0.30000000,3.30000000,0.00000000
-1.50000000,0.30000000,3.40000000,-0.00000005
-1.50000000,0.30000000,3.50000000,0.00000003
-1.50000000,0.30000000,3.60000000,0.00000003
-1.50000000,0.30000000,3.70000000,-0.00000003
-1.50000000,0.30000000,3.80000000,0.00000000
-1.50000000,0.30000000,3.90000000,0.00000000
-1.50000000,0.30000000,4.00000000,0.00000002
-1.50000000,0.30000000,4.10000000,0.00000001
-1.50000000,0.30000000,4.20000000,0.00000003
-1.50000000,0.30000000,4.30000000,-0.00000002
-1.50000000,0.30000000,4.40000000,-0.00000001
-1.50000000,0.30000000,4.50000000,0.00000000
-1.50000000,0.30000000,4.60000000,0.00000002
-1.50000000,0.30000000,4.70000000,-0.00000002
-1.50000000,0.30000000,4.80000000,0.00000000
-1.50000000,0.30000000,4.90000000,0.00000000
-1.50000000,0.30000000,5.00000000,0.00000007
-1.50000000,0.40000000,0.00000000,0.00000000
-1.50000000,0.40000000,0.10000000,-0.00000001
-1.50000000,0.40000000,0.20000000,-0.00000002
-1.50000000,0.40000000,0.30000000,0.00000001
-1.50000000,0.40000000,0.40000000,0.00000001
-1.50000000,0.40000000,0.50000000,0.00000001
-1.50000000,0.40000000,0.60000000,0.00000001
-1.50000000,0.40000000,0.70000000,0.00000004
-1.50000000,0.40000000,0.80000000,-0.00000004
-1.50000000,0.40000000,0.90000000,0.00000001
-1.50000000,0.40000000,1.00000000,0.00000000
-1.50000000,0.40000000,1.10000000,-0.00000001
-1.50000000,0.40000000,1.20000000,-0.00000002
-1.50000000,0.40000000,1.30000000,0.00000004
-1.50000000,0.40000000,1.40000000,0.00000002
-1.50000000,0.40000000,1.50000000,-0.00000000
-1.50000000,0.40000000,1.60000000,0.00000002
-1.50000000,0.40000000,1.70000000,-0.00000004
-1.50000000,0.40000000,1.80000000,0.00000000
-1.50000000,0.40000000,1.90000000,0.00000000
-1.50000000,0.40000000,2.00000000,-0.00000003
-1.50000000,0.40000000,2.10000000,0.00000003
-1.50000000,0.40000000,2.20000000,0.00000000
-1.50000000,0.40000000,2.30000000,-0.00000001
-1.50000000,0.40000000,2.40000000,-0.00000001
-1.50000000,0.40000000,2.50000000,-0.00000004
-1.50000000,0.40000000,2.60000000,-0.00000004
-1.50000000,0.40000000,2.70000000,-0.00000001
-1.50000000,0.40000000,2.80000000,-0.00000000
-1.50000000,0.40000000,2.90000000,0.00000000
-1.50000000,0.40000000,3.00000000,0.00000002
-1.50000000,0.40000000,3.10000000,-0.00000002
-1.50000000,0.40000000,3.20000000,0.00000003
-1.50000000,0.40000000,3.30000000,0.00000001
-1.50000000,0.40000000,3.40000000,-0.00000005
-1.50000000,0.40000000,3.50000000,0.00000006
-1.50000000,0.40000000,3.60000000,-0.00000000
-1.50000000,0.40000000,3.70000000,-0.00000001
-1.50000000,0.40000000,3.80000000,0.00000004
-1.50000000,0.40000000,3.90000000,-0.00000000
-1.50000000,0.40000000,4.00000000,0.00000001
-1.50000000,0.40000000,4.10000000,-0.00000003
-1.50000000,0.40000000,4.20000000,0.00000001
-1.50000000,0.40000000,4.30000000,0.00000000
-1.50000000,0.40000000,4.40000000,0.00000005
-1.50000000,0.40000000,4.50000000,0.00000003
-1.50000000,0.40000000,4.60000000,-0.00000002
-1.50000000,0.40000000,4.70000000,0.00000000
-1.50000000,0.40000000,4.80000000,0.00000001
-1.50000000,0.40000000,4.90000000,0.00000002
-1.50000000,0.40000000,5.00000000,-0.00000004
-1.50000000,0.50000000,0.00000000,-0.00000003
-1.50000000,0.50000000,0.10000000,0.00000002
-1.50000000,0.50000000,0.20000000,0.00000001
-1.50000000,0.50000000,0.30000000,0.00000002
-1.50000000,0.50000000,0.40000000,0.00000002
-1.50000000,0.50000000,0.50000000,-0.00000003
